Year,DMCODE,New_DIST,NEW_MANDAL,June,July,Aug,Sep,total,Rainy Days,No Rain,Light Rainfall,moderate,Heavy,Very Heavy,YEAR,August,September,Rainy Day,Very Light,Light,Moderate,Extremely Heavy,Rainy Days(out of 122)
,2205,Hyderabad,Maredpally,238.5,130.85,,,,,53,,,3,0,2017.0,192.85,197.35,37.0,32.0,22.0,12.0,0.0,
,2206,Hyderabad,Musheerabad,160.05,195.1,,,,,56,,,2,0,2017.0,201.0,216.8,43.0,23.0,29.0,12.0,0.0,
,2207,Hyderabad,Amberpet,219.5,202.95,,,,,55,,,5,0,2017.0,303.35,172.95,42.0,25.0,27.0,10.0,0.0,
,2208,Hyderabad,Himayatnagar,165.45,170.9,,,,,59,,,1,0,2017.0,204.9,139.15,39.0,24.0,26.0,12.0,0.0,
,2209,Hyderabad,Nampally,234.75,156.4,,,,,56,,,2,0,2017.0,252.3,159.15,39.0,27.0,20.0,17.0,0.0,
,2210,Hyderabad,Khairatabad,228.9,216.15,,,,,53,,,3,0,2017.0,241.55,173.3,42.0,27.0,22.0,17.0,0.0,
,2211,Hyderabad,Asifnagar,168.1,162.95,,,,,57,,,2,0,2017.0,258.6,139.8,44.0,21.0,30.0,12.0,0.0,
,2212,Hyderabad,Golkonda,162.81,131.08,,,,,57,,,2,0,2017.0,267.02,118.5,46.0,19.0,33.0,11.0,0.0,
,2213,Hyderabad,Bahadurpura,191.65,182.85,,,,,60,,,2,0,2017.0,255.65,123.4,44.0,18.0,29.0,13.0,0.0,
,2214,Hyderabad,Bandlaguda,172.65,161.3,,,,,58,,,1,0,2017.0,252.7,122.75,41.0,23.0,26.0,14.0,0.0,
,2215,Hyderabad,Charminar,226.05,207.7,,,,,45,,,0,1,2017.0,343.65,127.7,45.0,32.0,26.0,18.0,0.0,
,2216,Hyderabad,Saidabad,247.5,191.5,,,,,63,,,2,0,2017.0,318.9,127.5,40.0,19.0,21.0,17.0,0.0,
,2301,Rangareddy,Shankarpalle,196.78,153.76,,,,,43,,,0,0,2017.0,112.89,131.25,45.0,34.0,32.0,13.0,0.0,
,2302,Rangareddy,Serilingampally,153.7,171.76,,,,,60,,,3,0,2017.0,203.5,185.3,34.0,28.0,20.0,11.0,0.0,
,2303,Rangareddy,Gandipet,219.4,155.7,,,,,67,,,1,0,2017.0,154.3,137.6,35.0,20.0,22.0,12.0,0.0,
,2304,Rangareddy,Rajendranagar,186.95,138.3,,,,,67,,,0,0,2017.0,158.2,157.65,41.0,14.0,31.0,10.0,0.0,
,2305,Rangareddy,Balapur,196.6,156.5,,,,,48,,,0,0,2017.0,208.5,104.2,40.0,34.0,24.0,16.0,0.0,
,2306,Rangareddy,Saroornagar,163.6,157.59,,,,,60,,,1,0,2017.0,222.4,105.2,38.0,24.0,22.0,15.0,0.0,
,2307,Rangareddy,Hayathnagar,198.85,166.45,,,,,54,,,1,0,2017.0,179.5,192.3,44.0,24.0,28.0,15.0,0.0,
,2308,Rangareddy,Abdullapurmet,190.05,187.0,,,,,68,,,2,0,2017.0,169.1,115.2,41.0,13.0,28.0,11.0,0.0,
,2309,Rangareddy,Ibrahimpatnam,166.65,106.64,,,,,35,,,1,0,2017.0,152.41,110.25,43.0,44.0,35.0,7.0,0.0,
,2310,Rangareddy,Manchal,95.17,103.34,,,,,34,,,0,0,2017.0,144.13,122.66,37.0,51.0,28.0,9.0,0.0,
,2311,Rangareddy,Yacharam,200.55,86.29,,,,,53,,,1,0,2017.0,136.1,135.26,37.0,32.0,28.0,8.0,0.0,
,2312,Rangareddy,Madgul,196.0,95.76,,,,,77,,,0,0,2017.0,93.98,58.98,33.0,12.0,23.0,10.0,0.0,
,2313,Rangareddy,Amangal,158.2,148.9,,,,,69,,,0,0,2017.0,90.15,120.05,36.0,17.0,24.0,12.0,0.0,
,2314,Rangareddy,Talakondapalle,157.64,144.71,,,,,37,,,0,0,2017.0,104.39,47.9,32.0,53.0,25.0,7.0,0.0,
,2315,Rangareddy,Keshampeta,157.68,112.72,,,,,43,,,0,0,2017.0,142.37,114.89,30.0,49.0,18.0,12.0,0.0,
,2316,Rangareddy,Kadthal,144.95,148.45,,,,,68,,,0,0,2017.0,95.6,123.5,32.0,22.0,19.0,13.0,0.0,
,2317,Rangareddy,Kandukur,164.2,101.0,,,,,70,,,0,0,2017.0,111.05,47.05,32.0,20.0,23.0,9.0,0.0,
,2318,Rangareddy,Maheshwaram,280.2,133.15,,,,,59,,,1,0,2017.0,94.25,73.8,39.0,24.0,28.0,10.0,0.0,
,2319,Rangareddy,Shamshabad,274.7,135.4,,,,,62,,,1,0,2017.0,219.8,78.75,41.0,19.0,29.0,11.0,0.0,
,2320,Rangareddy,Moinabad,120.15,171.0,,,,,41,,,0,0,2017.0,104.25,160.38,42.0,39.0,32.0,10.0,0.0,
,2321,Rangareddy,Chevella,169.25,114.1,,,,,54,,,0,0,2017.0,130.75,102.89,35.0,33.0,24.0,11.0,0.0,
,2322,Rangareddy,Shabad,214.05,85.6,,,,,75,,,0,0,2017.0,79.85,136.5,40.0,7.0,30.0,10.0,0.0,
,2323,Rangareddy,Kothur,198.45,85.75,,,,,63,,,0,0,2017.0,98.5,82.0,33.0,26.0,23.0,10.0,0.0,
,2324,Rangareddy,Nandigam,232.2,92.9,,,,,74,,,1,0,2017.0,108.9,120.4,34.0,14.0,21.0,12.0,0.0,
,2325,Rangareddy,Farooqnagar,239.9,127.2,,,,,64,,,0,0,2017.0,93.03,101.68,40.0,18.0,27.0,13.0,0.0,
,2326,Rangareddy,Kondurg,327.0,117.3,,,,,63,,,0,1,2017.0,112.8,210.9,42.0,17.0,29.0,12.0,0.0,
,2327,Rangareddy,Chowdergudem,273.2,70.8,,,,,95,,,0,1,2017.0,101.7,182.2,26.0,1.0,15.0,10.0,0.0,
,2401,Vikarabad,Marpalle,126.8,72.6,,,,,70,,,0,0,2017.0,114.5,108.1,33.0,19.0,24.0,9.0,0.0,
,2402,Vikarabad,Mominpet,187.2,138.25,,,,,48,,,0,0,2017.0,120.75,82.4,39.0,35.0,31.0,8.0,0.0,
,2403,Vikarabad,Nawabpet,227.2,132.65,,,,,81,,,0,0,2017.0,60.5,121.6,35.0,6.0,21.0,14.0,0.0,
,2404,Vikarabad,Vikarabad,177.41,170.27,,,,,51,,,0,0,2017.0,167.6,145.83,40.0,31.0,24.0,16.0,0.0,
,2405,Vikarabad,Pudur,180.81,124.71,,,,,46,,,0,0,2017.0,197.6,93.57,38.0,38.0,24.0,14.0,0.0,
,2406,Vikarabad,Pargi,158.48,70.8,,,,,54,,,0,0,2017.0,76.51,74.54,27.0,41.0,21.0,6.0,0.0,
,2407,Vikarabad,Kulkacharla,187.54,110.46,,,,,31,,,0,0,2017.0,144.62,170.57,41.0,50.0,24.0,17.0,0.0,
,2408,Vikarabad,Doma,193.9,105.95,,,,,53,,,0,0,2017.0,156.0,137.65,39.0,30.0,25.0,14.0,0.0,
,2409,Vikarabad,Bomraspeta,83.72,56.81,,,,,50,,,0,0,2017.0,39.91,84.08,21.0,51.0,18.0,3.0,0.0,
,2410,Vikarabad,Dharur,129.0,112.3,,,,,53,,,0,0,2017.0,157.15,115.65,43.0,26.0,33.0,10.0,0.0,
,2411,Vikarabad,Kotepally,144.0,110.2,,,,,76,,,0,0,2017.0,116.9,104.0,34.0,12.0,24.0,10.0,0.0,
,2412,Vikarabad,Bantwaram,129.95,128.98,,,,,45,,,0,0,2017.0,126.25,125.83,36.0,41.0,24.0,12.0,0.0,
,2413,Vikarabad,Peddemul,92.3,78.45,,,,,55,,,0,0,2017.0,109.3,59.0,28.0,39.0,21.0,7.0,0.0,
,2414,Vikarabad,Tandur,235.5,60.9,,,,,62,,,2,0,2017.0,191.3,139.75,38.0,22.0,26.0,10.0,0.0,
,2415,Vikarabad,Basheerabad,217.38,71.15,,,,,59,,,0,1,2017.0,139.1,156.04,32.0,31.0,20.0,11.0,0.0,
,2416,Vikarabad,Yelal,260.68,69.3,,,,,27,,,1,0,2017.0,112.21,127.89,33.0,62.0,22.0,10.0,0.0,
,2417,Vikarabad,Kodangal,170.35,67.0,,,,,69,,,1,0,2017.0,94.35,199.15,31.0,22.0,20.0,10.0,0.0,
,2418,Vikarabad,Doulatabad,179.65,92.05,,,,,69,,,0,0,2017.0,206.95,160.65,35.0,18.0,21.0,14.0,0.0,
,2501,Mahabubnagar,Damaragidda,212.29,81.12,,,,,58,,,1,0,2017.0,211.37,180.37,34.0,30.0,17.0,16.0,0.0,
,2502,Mahabubnagar,Narayanpet,217.83,92.59,,,,,37,,,1,0,2017.0,138.06,208.14,41.0,44.0,28.0,12.0,0.0,
,2503,Mahabubnagar,Utkoor,154.9,70.75,,,,,40,,,0,0,2017.0,150.02,209.64,38.0,44.0,25.0,13.0,0.0,
,2504,Mahabubnagar,Maganoor,249.65,44.85,,,,,58,,,3,0,2017.0,235.9,379.7,48.0,16.0,29.0,16.0,0.0,
,2505,Mahabubnagar,Krishna,104.3,32.7,,,,,69,,,1,0,2017.0,162.8,268.2,30.0,23.0,20.0,9.0,0.0,
,2506,Mahabubnagar,Makthal,150.42,56.7,,,,,43,,,0,0,2017.0,187.87,204.72,47.0,32.0,35.0,12.0,0.0,
,2507,Mahabubnagar,Narva,187.35,60.3,,,,,55,,,1,0,2017.0,192.85,150.7,43.0,24.0,30.0,12.0,0.0,
,2508,Mahabubnagar,Chinna_Chintha_Kunta,98.88,114.23,,,,,48,,,0,0,2017.0,116.62,150.72,37.0,37.0,25.0,12.0,0.0,
,2509,Mahabubnagar,Marikal,273.5,111.5,,,,,60,,,1,0,2017.0,164.7,244.8,39.0,23.0,22.0,16.0,0.0,
,2510,Mahabubnagar,Dhanwada,229.7,95.15,,,,,47,,,1,0,2017.0,164.55,251.75,40.0,35.0,26.0,13.0,0.0,
,2511,Mahabubnagar,Koilkonda,98.48,126.17,,,,,42,,,0,0,2017.0,109.17,92.67,36.0,44.0,28.0,8.0,0.0,
,2512,Mahabubnagar,Maddur,234.05,66.4,,,,,73,,,0,0,2017.0,121.2,110.0,32.0,17.0,21.0,11.0,0.0,
,2513,Mahabubnagar,Kosgi,226.99,92.87,,,,,59,,,1,0,2017.0,157.26,175.47,38.0,25.0,24.0,13.0,0.0,
,2514,Mahabubnagar,Gandeed,190.2,105.74,,,,,43,,,0,0,2017.0,148.87,207.35,41.0,38.0,26.0,15.0,0.0,
,2515,Mahabubnagar,Hanwada,103.15,105.75,,,,,68,,,0,0,2017.0,86.95,171.95,32.0,22.0,23.0,9.0,0.0,
,2516,Mahabubnagar,Mahabubnagar_Rural,65.7,187.4,,,,,63,,,0,0,2017.0,109.9,149.4,37.0,22.0,26.0,11.0,0.0,
,2517,Mahabubnagar,Devarkadara,37.8,180.6,,,,,53,,,0,0,2017.0,192.5,183.05,36.0,33.0,22.0,14.0,0.0,
,2518,Mahabubnagar,Addakal,118.45,124.8,,,,,56,,,0,0,2017.0,138.25,143.1,34.0,32.0,23.0,11.0,0.0,
,2519,Mahabubnagar,Musapet,127.4,139.9,,,,,56,,,0,0,2017.0,149.3,145.0,42.0,24.0,31.0,11.0,0.0,
,2520,Mahabubnagar,Bhoothpur,80.43,122.28,,,,,31,,,0,0,2017.0,105.15,175.31,34.0,57.0,23.0,11.0,0.0,
,2521,Mahabubnagar,Mahabubnagar_Urban,95.95,134.62,,,,,48,,,1,0,2017.0,167.88,174.93,43.0,31.0,31.0,11.0,0.0,
,2522,Mahabubnagar,Nawabpet,120.5,113.35,,,,,53,,,0,0,2017.0,177.4,67.59,35.0,34.0,26.0,9.0,0.0,
,2523,Mahabubnagar,Balanagar,88.95,92.55,,,,,52,,,0,0,2017.0,121.84,114.27,38.0,32.0,31.0,7.0,0.0,
,2524,Mahabubnagar,Rajapur,36.8,93.0,,,,,50,,,0,0,2017.0,120.9,65.3,32.0,40.0,27.0,5.0,0.0,
,2525,Mahabubnagar,Jadcherla,181.3,118.2,,,,,74,,,1,0,2017.0,115.3,100.4,34.0,14.0,27.0,6.0,0.0,
,2526,Mahabubnagar,Midjil,140.87,101.23,,,,,40,,,1,0,2017.0,84.95,171.93,32.0,50.0,22.0,9.0,0.0,
,2601,Jogulamba-Gadwal,Kaloor_Timmanadoddi,167.4,53.6,,,,,77,,,1,0,2017.0,208.4,226.5,38.0,7.0,24.0,13.0,0.0,
,2602,Jogulamba-Gadwal,Dharur,181.46,55.08,,,,,47,,,0,0,2017.0,146.18,134.52,33.0,42.0,24.0,9.0,0.0,
,2603,Jogulamba-Gadwal,Gadwal,184.6,75.48,,,,,67,,,0,0,2017.0,138.36,126.66,40.0,15.0,28.0,12.0,0.0,
,2604,Jogulamba-Gadwal,Itikyal,111.34,58.65,,,,,48,,,1,0,2017.0,269.55,173.89,37.0,37.0,24.0,12.0,0.0,
,2605,Jogulamba-Gadwal,Maldakal,115.4,77.02,,,,,35,,,0,0,2017.0,155.49,136.78,42.0,45.0,33.0,9.0,0.0,
,2606,Jogulamba-Gadwal,Ghattu,178.35,81.1,,,,,74,,,1,0,2017.0,169.85,60.4,35.0,13.0,24.0,10.0,0.0,
,2607,Jogulamba-Gadwal,Aiza,132.28,47.65,,,,,56,,,0,0,2017.0,121.93,113.97,27.0,39.0,20.0,7.0,0.0,
,2608,Jogulamba-Gadwal,Rajoli,70.4,39.1,,,,,61,,,0,0,2017.0,183.6,112.4,34.0,27.0,25.0,9.0,0.0,
,2609,Jogulamba-Gadwal,Waddepalle,178.45,49.25,,,,,65,,,0,0,2017.0,230.4,125.4,35.0,22.0,22.0,13.0,0.0,
,2610,Jogulamba-Gadwal,Manopad,154.8,93.8,,,,,38,,,0,0,2017.0,233.4,133.2,40.0,44.0,26.0,14.0,0.0,
,2611,Jogulamba-Gadwal,Undavelli,140.75,92.85,,,,,42,,,0,0,2017.0,198.75,125.2,39.0,41.0,25.0,14.0,0.0,
,2612,Jogulamba-Gadwal,Alampur,64.1,132.7,,,,,81,,,0,0,2017.0,110.4,132.35,32.0,9.0,21.0,11.0,0.0,
,2701,Wanaparthy,Amarchinta,99.7,88.2,,,,,55,,,0,0,2017.0,128.7,89.9,46.0,21.0,43.0,3.0,0.0,
,2702,Wanaparthy,Madanapur,93.8,149.0,,,,,65,,,0,0,2017.0,150.3,97.1,33.0,24.0,21.0,12.0,0.0,
,2703,Wanaparthy,Peddamandadi,102.75,118.55,,,,,53,,,0,0,2017.0,104.8,138.1,40.0,29.0,30.0,10.0,0.0,
,2704,Wanaparthy,Ghanpur,116.57,148.91,,,,,39,,,0,0,2017.0,144.12,89.48,40.0,43.0,32.0,8.0,0.0,
,2705,Wanaparthy,Gopalpeta,124.55,138.45,,,,,27,,,0,0,2017.0,110.15,100.05,43.0,52.0,37.0,6.0,0.0,
,2706,Wanaparthy,Revelly,76.6,123.6,,,,,55,,,0,0,2017.0,84.0,99.0,34.0,33.0,28.0,6.0,0.0,
,2707,Wanaparthy,Pangal,94.86,115.88,,,,,10,,,0,0,2017.0,166.28,86.09,33.0,79.0,24.0,9.0,0.0,
,2708,Wanaparthy,Wanaparthy,71.4,141.35,,,,,63,,,0,0,2017.0,162.2,96.2,46.0,13.0,37.0,9.0,0.0,
,2709,Wanaparthy,Kothakota,110.63,162.04,,,,,47,,,0,0,2017.0,141.23,107.42,42.0,33.0,29.0,13.0,0.0,
,2710,Wanaparthy,Atmakur,151.0,84.6,,,,,66,,,0,0,2017.0,191.6,181.5,44.0,12.0,33.0,11.0,0.0,
,2711,Wanaparthy,Pebbair,72.2,104.7,,,,,56,,,0,0,2017.0,202.45,163.75,38.0,28.0,27.0,11.0,0.0,
,2712,Wanaparthy,Srirangapur,117.9,109.0,,,,,74,,,1,0,2017.0,185.8,108.0,35.0,13.0,24.0,10.0,0.0,
,2713,Wanaparthy,Veepangandla,94.45,144.55,,,,,60,,,0,0,2017.0,171.35,98.8,38.0,24.0,28.0,10.0,0.0,
,2714,Wanaparthy,Chinnambavi,152.9,166.1,,,,,66,,,1,0,2017.0,279.6,105.9,42.0,14.0,27.0,14.0,0.0,
,2801,Nagarkurnool,Thimmajipeta,213.2,75.85,,,,,68,,,1,0,2017.0,136.0,169.6,35.0,19.0,24.0,10.0,0.0,
,2802,Nagarkurnool,Bijinapalle,84.44,116.4,,,,,37,,,0,0,2017.0,99.98,72.97,32.0,53.0,24.0,8.0,0.0,
,2803,Nagarkurnool,Nagar_Kurnool,70.2,76.11,,,,,32,,,0,0,2017.0,58.11,97.15,34.0,56.0,29.0,5.0,0.0,
,2804,Nagarkurnool,Tadoor,152.4,78.0,,,,,67,,,0,0,2017.0,98.5,95.3,30.0,25.0,21.0,9.0,0.0,
,2805,Nagarkurnool,Urkonda,92.0,43.3,,,,,98,,,1,0,2017.0,75.4,190.6,17.0,7.0,10.0,6.0,0.0,
,2806,Nagarkurnool,Veldanda,181.7,68.8,,,,,81,,,0,0,2017.0,78.4,101.35,32.0,9.0,24.0,8.0,0.0,
,2807,Nagarkurnool,Charakonda,49.6,68.6,,,,,75,,,0,0,2017.0,54.9,98.3,25.0,22.0,22.0,3.0,0.0,
,2808,Nagarkurnool,Vangoor,64.1,57.2,,,,,76,,,0,0,2017.0,83.85,144.0,27.0,19.0,20.0,7.0,0.0,
,2809,Nagarkurnool,Kalwakurthy,125.11,86.12,,,,,29,,,0,0,2017.0,101.31,83.14,33.0,60.0,27.0,6.0,0.0,
,2810,Nagarkurnool,Telkapalle,126.15,108.13,,,,,42,,,1,0,2017.0,98.81,122.71,38.0,42.0,33.0,4.0,0.0,
,2811,Nagarkurnool,Uppunuthala,121.78,71.75,,,,,35,,,0,0,2017.0,67.42,99.46,32.0,55.0,27.0,5.0,0.0,
,2812,Nagarkurnool,Achampet,172.05,79.2,,,,,59,,,0,0,2017.0,97.94,159.98,30.0,33.0,17.0,13.0,0.0,
,2813,Nagarkurnool,Amrabad,135.15,42.0,,,,,49,,,0,0,2017.0,135.1,153.55,38.0,35.0,29.0,9.0,0.0,
,2814,Nagarkurnool,Padra,101.5,38.45,,,,,77,,,0,0,2017.0,66.55,127.65,27.0,18.0,23.0,4.0,0.0,
,2815,Nagarkurnool,Balmoor,79.71,81.08,,,,,63,,,0,0,2017.0,101.54,93.6,32.0,27.0,25.0,7.0,0.0,
,2816,Nagarkurnool,Lingal,99.3,123.1,,,,,54,,,2,0,2017.0,156.35,257.05,36.0,32.0,20.0,14.0,0.0,
,2817,Nagarkurnool,Peddakothapalle,74.73,170.93,,,,,29,,,0,0,2017.0,182.98,99.63,44.0,49.0,31.0,13.0,0.0,
,2818,Nagarkurnool,Kodair,51.2,98.9,,,,,54,,,0,0,2017.0,175.1,92.65,38.0,30.0,29.0,9.0,0.0,
,2819,Nagarkurnool,Kollapur,77.25,137.85,,,,,56,,,0,0,2017.0,184.2,133.1,38.0,28.0,27.0,11.0,0.0,
,2820,Nagarkurnool,Pentlavelli,24.7,39.4,,,,,95,,,0,0,2017.0,185.0,71.7,24.0,3.0,17.0,7.0,0.0,
,2901,Nalgonda,Chityala,132.9,68.15,,,,,68,,,1,0,2017.0,79.45,170.5,34.0,20.0,23.0,10.0,0.0,
,2902,Nalgonda,Narketpalle,152.89,109.9,,,,,47,,,1,0,2017.0,115.06,272.12,43.0,32.0,32.0,10.0,0.0,
,2903,Nalgonda,Kattangoor,117.9,87.53,,,,,50,,,0,0,2017.0,185.26,196.29,34.0,38.0,23.0,11.0,0.0,
,2904,Nalgonda,Saligouraram,151.0,90.7,,,,,70,,,0,0,2017.0,196.65,192.25,33.0,19.0,15.0,18.0,0.0,
,2905,Nalgonda,Nakrekal,172.3,140.75,,,,,64,,,2,0,2017.0,305.9,195.3,43.0,15.0,25.0,16.0,0.0,
,2906,Nalgonda,Kethepalle,147.0,158.45,,,,,61,,,1,0,2017.0,216.55,112.85,37.0,24.0,27.0,9.0,0.0,
,2907,Nalgonda,Thipparthi,55.69,129.8,,,,,49,,,0,0,2017.0,207.37,135.19,33.0,40.0,23.0,10.0,0.0,
,2908,Nalgonda,Nalgonda,135.76,96.99,,,,,42,,,1,0,2017.0,165.35,254.68,31.0,49.0,17.0,13.0,0.0,
,2909,Nalgonda,Kangal,79.3,123.7,,,,,56,,,1,0,2017.0,186.3,182.65,34.0,32.0,24.0,9.0,0.0,
,2910,Nalgonda,Munugode,198.3,127.5,,,,,27,,,1,0,2017.0,166.55,160.7,29.0,66.0,16.0,12.0,0.0,
,2911,Nalgonda,Chandur,225.1,157.51,,,,,57,,,2,1,2017.0,153.82,238.8,39.0,26.0,29.0,7.0,0.0,
,2912,Nalgonda,Marriguda,112.72,112.79,,,,,66,,,0,0,2017.0,72.86,170.09,29.0,27.0,18.0,11.0,0.0,
,2913,Nalgonda,Chinthapalle,174.77,93.94,,,,,64,,,1,0,2017.0,76.82,141.05,39.0,19.0,32.0,6.0,0.0,
,2914,Nalgonda,Nampalle,200.96,80.8,,,,,41,,,0,0,2017.0,84.57,145.57,27.0,54.0,16.0,11.0,0.0,
,2915,Nalgonda,Gurrampode,164.05,85.2,,,,,58,,,0,0,2017.0,73.55,126.87,25.0,39.0,13.0,12.0,0.0,
,2916,Nalgonda,Anumula_Haliya,54.5,107.3,,,,,67,,,0,0,2017.0,103.87,136.05,22.0,33.0,14.0,8.0,0.0,
,2917,Nalgonda,Nidamanur,82.6,79.07,,,,,72,,,2,1,2017.0,164.73,320.81,30.0,20.0,22.0,5.0,0.0,
,2918,Nalgonda,Thripuraram,106.6,174.33,,,,,57,,,0,0,2017.0,195.6,123.94,40.0,25.0,29.0,11.0,0.0,
,2919,Nalgonda,Madugulapally,165.2,209.7,,,,,63,,,1,0,2017.0,205.0,183.8,45.0,14.0,28.0,16.0,0.0,
,2920,Nalgonda,Vemulapalle,138.25,197.35,,,,,66,,,1,0,2017.0,227.3,83.6,33.0,23.0,17.0,15.0,0.0,
,2921,Nalgonda,Miryalaguda,143.02,113.84,,,,,79,,,1,0,2017.0,182.97,87.07,30.0,13.0,22.0,7.0,0.0,
,2922,Nalgonda,Damaracherla,82.64,116.76,,,,,57,,,0,0,2017.0,128.86,112.57,36.0,29.0,28.0,8.0,0.0,
,2923,Nalgonda,Adavi Devula Palli,99.7,116.7,,,,,74,,,0,0,2017.0,148.0,148.3,31.0,17.0,21.0,10.0,0.0,
,2924,Nalgonda,Tirumalagiri_Sagar,85.9,77.6,,,,,58,,,0,0,2017.0,122.1,149.9,30.0,34.0,22.0,8.0,0.0,
,2925,Nalgonda,Peddavura,72.59,52.7,,,,,71,,,0,0,2017.0,100.76,97.92,22.0,29.0,15.0,7.0,0.0,
,2926,Nalgonda,Pedda_Adiserlapalle,87.46,65.21,,,,,59,,,0,0,2017.0,127.6,131.81,32.0,31.0,23.0,9.0,0.0,
,2927,Nalgonda,Neredugommu,127.4,29.4,,,,,89,,,0,0,2017.0,63.3,155.8,19.0,14.0,11.0,8.0,0.0,
,2928,Nalgonda,Kondamallapally,118.0,84.0,,,,,75,,,0,0,2017.0,108.8,105.2,38.0,9.0,30.0,8.0,0.0,
,2929,Nalgonda,Devarakonda,123.75,74.72,,,,,52,,,0,0,2017.0,117.16,101.03,42.0,28.0,35.0,7.0,0.0,
,2930,Nalgonda,Gundlapalle,96.01,55.3,,,,,56,,,0,0,2017.0,96.94,81.52,33.0,33.0,30.0,3.0,0.0,
,2931,Nalgonda,Chandampet,159.51,46.94,,,,,56,,,0,0,2017.0,95.77,137.72,33.0,33.0,23.0,10.0,0.0,
,3001,Suryapet,Nagaram,155.2,176.7,,,,,81,,,1,0,2017.0,189.0,122.0,34.0,7.0,21.0,12.0,0.0,
,3002,Suryapet,Thirumalagiri,141.4,177.7,,,,,61,,,0,0,2017.0,177.95,205.65,45.0,16.0,31.0,14.0,0.0,
,3003,Suryapet,Thungathurthi,176.8,196.0,,,,,47,,,0,0,2017.0,181.8,142.5,41.0,34.0,23.0,18.0,0.0,
,3004,Suryapet,Maddirala,107.4,182.0,,,,,81,,,0,0,2017.0,149.4,62.9,33.0,8.0,22.0,11.0,0.0,
,3005,Suryapet,Noothankal,204.7,150.2,,,,,35,,,0,0,2017.0,157.5,47.0,33.0,54.0,23.0,10.0,0.0,
,3006,Suryapet,Jajireddigudem,223.2,97.05,,,,,78,,,1,0,2017.0,198.7,132.9,31.0,13.0,18.0,12.0,0.0,
,3007,Suryapet,Suryapet,163.34,176.07,,,,,43,,,0,0,2017.0,224.7,127.46,47.0,32.0,31.0,16.0,0.0,
,3008,Suryapet,Atmakur_S,177.95,122.85,,,,,71,,,0,0,2017.0,229.7,66.6,36.0,15.0,24.0,12.0,0.0,
,3009,Suryapet,Mothey,110.09,133.35,,,,,41,,,0,0,2017.0,140.77,34.43,29.0,52.0,20.0,9.0,0.0,
,3010,Suryapet,Chivvemla,174.37,175.9,,,,,65,,,0,0,2017.0,167.79,52.8,37.0,20.0,24.0,13.0,0.0,
,3011,Suryapet,Penpahad,140.83,165.82,,,,,62,,,0,0,2017.0,255.8,102.29,39.0,21.0,25.0,14.0,0.0,
,3012,Suryapet,Munagala,194.2,206.55,,,,,69,,,4,0,2017.0,236.35,188.8,34.0,19.0,19.0,11.0,0.0,
,3013,Suryapet,Nadigudem,149.4,160.3,,,,,61,,,1,0,2017.0,189.2,160.9,36.0,25.0,22.0,13.0,0.0,
,3014,Suryapet,Ananthagiri,170.25,173.25,,,,,57,,,1,0,2017.0,181.6,54.3,36.0,29.0,25.0,10.0,0.0,
,3015,Suryapet,Kodad,144.95,223.9,,,,,55,,,0,0,2017.0,202.3,93.7,44.0,23.0,29.0,15.0,0.0,
,3016,Suryapet,Chilkur,113.0,197.25,,,,,64,,,1,0,2017.0,261.05,100.1,38.0,20.0,24.0,13.0,0.0,
,3017,Suryapet,Garidepalle,175.07,142.65,,,,,57,,,1,0,2017.0,164.58,135.63,30.0,35.0,19.0,10.0,0.0,
,3018,Suryapet,Neredcherla,127.55,149.14,,,,,65,,,0,0,2017.0,181.14,69.62,35.0,22.0,22.0,13.0,0.0,
,3019,Suryapet,Palakeedu,124.1,152.4,,,,,61,,,0,0,2017.0,203.6,69.5,37.0,24.0,24.0,13.0,0.0,
,3020,Suryapet,Mattampalle,142.38,128.14,,,,,46,,,0,0,2017.0,124.43,90.2,27.0,49.0,16.0,11.0,0.0,
,3021,Suryapet,Huzur Nagar,146.1,143.4,,,,,56,,,0,0,2017.0,193.6,169.1,40.0,26.0,28.0,12.0,0.0,
,3022,Suryapet,Mellachervu,109.8,138.25,,,,,54,,,0,0,2017.0,121.3,142.65,28.0,40.0,19.0,9.0,0.0,
,3023,Suryapet,Chinthala Palem,64.8,117.8,,,,,102,,,0,0,2017.0,98.4,118.8,19.0,1.0,11.0,8.0,0.0,
,3101,Khammam,Singareni,222.65,185.85,,,,,54,,,0,0,2017.0,212.6,119.55,42.0,26.0,24.0,18.0,0.0,
,3102,Khammam,Kamepalle,250.25,212.75,,,,,52,,,0,0,2017.0,245.05,175.0,49.0,21.0,25.0,24.0,0.0,
,3103,Khammam,Raghunadhapalem,223.95,199.35,,,,,52,,,0,1,2017.0,291.8,143.6,42.0,28.0,26.0,15.0,0.0,
,3104,Khammam,Khammam_Rural,180.75,149.25,,,,,66,,,1,0,2017.0,279.0,119.85,37.0,19.0,21.0,15.0,0.0,
,3105,Khammam,Thirumalayapalem,209.98,207.85,,,,,27,,,0,0,2017.0,254.11,154.35,48.0,47.0,29.0,19.0,0.0,
,3106,Khammam,Kusumanchi,214.05,182.0,,,,,69,,,0,0,2017.0,205.75,112.65,37.0,16.0,19.0,18.0,0.0,
,3107,Khammam,Nelakondapalle,135.0,197.65,,,,,61,,,2,0,2017.0,273.55,195.1,44.0,17.0,28.0,14.0,0.0,
,3108,Khammam,Mudigonda,176.25,178.53,,,,,57,,,0,0,2017.0,230.05,114.83,38.0,27.0,20.0,18.0,0.0,
